Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@donwinslow There is no plan no federal government preparations to safely open schools “let’s not let science get in the way” :flushed:,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283915184998887424
If Vanderbilt University and Williamson Co schools have closed wouldn't it be the responsible thing to consider closing more schools before the #coronavirus becomes widespread and overwhelms our hospitals? @TNDeptofHealth,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237503642363662336
"Gov. should take a decision for teachers and students of schools Nationwide otherwise their is already too much pressure on them, many kids are so depressed that they are choosing suicide bcoz of this scenario. Gov. Should do something until it becomes so late",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287376165225656320
@realDonaldTrump @SenCoryGardner @SteveDaines We aren’t going to have children and grandchildren if you continue to force schools to reopen. #TrumpIsKillingUs,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286069792458317824
There are solutions out there for all of our public services including Parliament schools Etc where they could use video conferencing solutions to continue to meet and teach remotely. This would be a low-cost yet effective solution. #remoteworking #COVID19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1238600133891092480
Shutdown the schools and pay the teachers coz parents pay school fees,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283319653582999553
"So the administration should lead by example, @realDonaldTrump @FLOTUS @IvankaTrump @DonaldJTrumpJr @KellyannePolls children should be the first to go back to brick &amp; mortar schools to lead the way. When we see you following the mandate then we’ll talk.",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286352377919025154
Trump is pushing to open schools w/o a plan because anything else makes him wrong &amp; he'd have to take some responsibility. He's that narcissistic that he would risk children's lives to prove he's right even when common sense &amp; science clearly tell you otherwise,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283863582543876098
"@Laurie_Garrett @CDCgov @WhiteHouse So grateful for the clarity and courage with which you speak. The seeming capitulation of the CDC to White House pressure is chilling. The greed and incompetence driving this ""push"" to reopen schools is horrifying. I hope to god people listen to you.",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287007617710198784
"Not my grands! We shut down schools with lower numbers!  How does opening them do anything but sacrifice the health/lives of students, teachers, staff, admin?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283803092996231173
I knew my procrastination would pay off! #COVID19 will hopefully delay my A Levels,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237490410299285504
@donwinslow I’ll home school if our schools reopen.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283864509187190784
In a statement from DBE it said 80% of kids are gng to school which means good progress on their side... nna kere the power is in our hands by not taking our kids to school that way they will b forced to shutdown schools:person_in_lotus_position:,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283307440210161665
"I’m so done with people crying:
“No mandates, let people be socially responsible bc freedom!” 
But also crying:
“What do you mean we shouldn’t open schools bc no one wore masks or stayed at home!”
#COVID19 #Covid_19 #COVIDIOTS #Covidiocy #schoolsreopening",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286519797992366082
The parliament remains closed but kids are sent to schools. What exactly is our government thinking?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283293881346461701
"@ProjectLincoln This COVID-19 data move away from the CDC has cemented my decision not to send my kids back to school in the fall. With the facts being covered up, there's no way to make an informed decision on risk.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283814580355870720
"“We don’t want science to stand in the way of schools reopening.”  -  White House press secretary.

I have no words!!!!  :man_facepalming_light_skin_tone:
#TrumpFailsAmerica #notmykid",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283908062760378368
@donwinslow Thank you for creating such a poignant reminder that children should not bear consequences of adult failures.  #COVID19 is more of a threat than it was in March when schools closed.  For now,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283863021341810693
"Learning should be constant...then . Why not in covid situation ?
Teachers are learning new ways, technology to reach out all the students .... Students have also  accepted the change to learn through virtual classes....
Schools should be on and on and on",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287352662938198017
But if schools close who is gonna occupy those graves? Cause politicians(protected) smokers (protected) drunkards(protected) school kids &amp; teachers VERY EXPOSED.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283469569152159746
Am I the only one that heard during #taskforcebriefing that schools could hold outdoor classes?  This would never work in Indiana where I live.  Below freezing temperatures would not be ideal learning conditions.  #TrumpVirusCatastrophe,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280917289651572738
Apparently @SarahHuckabee wants her children to die in #TrumpsAmerica . :man_shrugging_light_skin_tone: #TrumpVirus,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285790546645090305
"Seattle Public Schools are closing for two weeks to help slow COVID-19 ALL districts should follow 
#CancelEverything #COVID19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237842516931559424
"The best part about being a student and a twitch streamer is that when all the classes go online, you already have a $100 webcam to use #Coronavirus",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237855330819686402
